Date,Event Name,Placement,Earning
02-Jul-2021,"$ 600 No Limit Hold'em - MonsterStack ONLINE (WSOP Event #2)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",92nd,"$ 88,400"
08-Jun-2021,"$ 10,000 8-Game Mix - U.S. Poker Open #6PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",3rd,"$ 108,000"
08-May-2021,"$ 25,000 No Limit Hold'em - Aria High Roller 18PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",3rd,"$ 10,247"
20-Apr-2021,"$ 2,000 No Limit Hold'em - Super High Roller #11World Series of Poker Circuit - WSOPC Spring Super Series, Online",6th,$ 606
20-Mar-2021,"$ 320 No Limit Hold'em - Double Stack #2World Series of Poker Circuit - WSOPC Silver Legacy Circuit, Online",50th,"$ 14,890"
13-Dec-2020,"$ 10,000 No Limit Hold'em - Domestic Main EventWorld Series of Poker - WSOP 2020 Main Event, Online",92nd,$ 393
06-Sep-2020,"$ 100 No Limit Hold'em - WSOP MILLION$ (Event #84)World Series of Poker - WSOP Online 2020 at GGPoker, Online",1967th,"$ 1,900"
05-Sep-2020,"$ 1,050 No Limit Hold'em - Beat the Pros [Bounty] (Event #82)World Series of Poker - WSOP Online 2020 at GGPoker, Online",173rd,"$ 2,768"
02-Sep-2020,"$ 600 No Limit Hold'em - 6 Handed People's Choice Event [Pros Vote] (Event #80)World Series of Poker - WSOP Online 2020 at GGPoker, Online",40th,"$ 4,397"
23-Aug-2020,"$ 1,500 Marathon No Limit Hold'em (Event #69)World Series of Poker - WSOP Online 2020 at GGPoker, Online",86th,"$ 1,356"
16-Aug-2020,"$ 500 No Limit Hold'em Mini Main Event (Event #63)World Series of Poker - WSOP Online 2020 at GGPoker, Online",1458th,"$ 1,458"
15-Aug-2020,"$ 300 Monster Stack No Limit Hold'em 6-Handed (Event #61)World Series of Poker - WSOP Online 2020 at GGPoker, Online",64th,"$ 5,478"
12-Aug-2020,"$ 2,500 Double Stack No Limit Hold'em (Event #59)World Series of Poker - WSOP Online 2020 at GGPoker, Online",152nd,"$ 8,721"
09-Aug-2020,"$ 1,500 No Limit Hold'em - GGMasters WSOP High Roller Edition [Freezeout] (Event #56)World Series of Poker - WSOP Online 2020 at GGPoker, Online",33rd,"$ 5,665"
09-Aug-2020,"$ 8,000 No Limit Hold'em Asia Championship (Event #55)World Series of Poker - WSOP Online 2020 at GGPoker, Online",61st,"$ 1,795"
08-Aug-2020,"$ 800 Double Stack Pot Limit Omaha (Event #53)World Series of Poker - WSOP Online 2020 at GGPoker, Online",105th,"$ 1,576"
26-Jul-2020,"$ 500 No Limit Hold'em - Grande Finale (Event #26)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",92nd,$ 867
24-Jul-2020,"$ 400 No Limit Hold'em - 8-Handed (Event #24)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",193rd,"$ 2,913"
22-Jul-2020,"$ 500 No Limit Hold'em - Turbo Deepstack (Event #22)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",32nd,"$ 2,814"
20-Jul-2020,"$ 500 Pot Limit Omaha - 6-Handed (Event #20)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",25th,"$ 1,169"
16-Jul-2020,"$ 500 No Limit Hold'em - Turbo (Event #16)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",86th,"$ 1,092"
12-Jul-2020,"$ 500 No Limit Hold'em  - The BIG 500 (Event #12)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",205th,"$ 1,304"
06-Jul-2020,"$ 600 Pot Limit Omaha 8 or Better - 6-Handed (Event #6)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",59th,"$ 5,849"
02-Jul-2020,"$ 1,000 No Limit Hold'em - 8-Handed Deepstack (Event #2)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",18th,"$ 1,374"
28-Oct-2019,"€ 550 No Limit Hold'em - The Colossus (Event #15)World Series of Poker Europe - WSOPE 2019, Rozvadov",195th,"$ 60,655"
21-Oct-2019,"€ 25,500 Mixed Games Championship (Event #10)World Series of Poker Europe - WSOPE 2019, Rozvadov",6th,"$ 54,680"
20-Oct-2019,"€ 25,500 No Limit Hold'em - Platinum High Roller (Event #8)World Series of Poker Europe - WSOPE 2019, Rozvadov",10th,$ 869
14-Oct-2019,"€ 550 Pot Limit Omaha - 8-Handed (Event #2)World Series of Poker Europe - WSOPE 2019, Rozvadov",59th,"$ 1,725,838"
11-Jul-2019,"$ 100,000 No Limit Hold'em - High Roller (Event #83)50th World Series of Poker - WSOP 2019, Las Vegas",2nd,"$ 6,310"
03-Jul-2019,"$ 3,200 No Limit Hold'em - WSOP.com Online High Roller (Event #74)50th World Series of Poker - WSOP 2019, Las Vegas",72nd,"$ 69,223"
26-Jun-2019,"$ 10,000 Razz Championship (Event #62)50th World Series of Poker - WSOP 2019, Las Vegas",5th,"$ 1,762"
24-Jun-2019,"$ 1,500 No Limit Hold'em - Super Turbo Bounty (Event #56)50th World Series of Poker - WSOP 2019, Las Vegas",155th,"$ 1,652"
16-Jun-2019,"$ 600 No Limit Hold'em - WSOP.com Online Knockout Bounty (Event #38)50th World Series of Poker - WSOP 2019, Las Vegas",46th,"$ 4,514"
12-Jun-2019,"$ 3,000 No Limit Hold'em - 6-Handed (Event #31)50th World Series of Poker - WSOP 2019, Las Vegas",106th,"$ 2,780"
04-Jun-2019,"$ 1,500 No Limit 2-7 Lowball Draw (Event #13)50th World Series of Poker - WSOP 2019, Las Vegas",29th,"$ 52,099"
29-May-2019,"$ 10,000 No Limit Hold'em - Super Turbo Bounty (Event #2)50th World Series of Poker - WSOP 2019, Las Vegas",6th,"$ 75,000"
08-Sep-2018,"$ 25,000 + 1,000 No Limit Hold'em (Event #2)2018 Poker Masters, Las Vegas",6th,"$ 13,565"
08-Jul-2018,"$ 3,000 Pot Limit Omaha - 6 Handed (Event #69)49th World Series of Poker - WSOP 2018, Las Vegas",30th,"$ 17,268"
26-Jun-2018,"$ 1,500 Pot Limit Omaha Hi/Lo 8 or Better (Event #53)49th World Series of Poker - WSOP 2018, Las Vegas",9th,"$ 3,000,000"
27-May-2018,"$ 300,000 No Limit Hold'em2018 Super High Roller Bowl, Las Vegas",2nd,"$ 75,000"
08-Feb-2018,"$ 25,000 + 1,000 No Limit Hold'em - (Event #7)2018 US Poker Open, Las Vegas",6th,"$ 56,250"
05-Feb-2018,"$ 25,000 + 1,000 Mixed Game Championship - (Event #4)2018 US Poker Open, Las Vegas",7th,"$ 83,640"
12-Jan-2018,"$ 24,700 + 300 #22 No Limit Hold'em - High RollerPokerStars Caribbean Adventure - PCA 2018, Paradise Island",9th,"$ 50,000"
21-Dec-2017,"$ 25,000 No Limit Hold'em - Week 10 - Holidays with Hellmuth Event #3 Poker After Dark (PAD) Season VIII, Las Vegas",2nd,"$ 102,000"
13-Sep-2017,"$ 50,000 No Limit Hold'em - Event #12017 Poker Masters, Las Vegas",8th,"$ 15,806"
06-Jul-2017,"$ 3,000 No Limit Hold'em (Event #68)48th World Series of Poker - WSOP 2017, Las Vegas",29th,"$ 7,188"
30-Jun-2017,"$ 2,500 Mixed Big Bet (Event #59)48th World Series of Poker - WSOP 2017, Las Vegas",12th,"$ 17,894"
19-Jun-2017,"$ 10,000 Limit Hold'em Championship (Event #38)48th World Series of Poker - WSOP 2017, Las Vegas",13th,"$ 2,399"
14-Jun-2017,"$ 1,500 Limit 2-7 Lowball Triple Draw (Event #28)48th World Series of Poker - WSOP 2017, Las Vegas",42nd,"$ 2,612"
07-Jun-2017,"$ 1,500 H.O.R.S.E. (Event #14)48th World Series of Poker - WSOP 2017, Las Vegas",67th,"$ 29,939"
31-May-2017,"$ 10,000 No Limit Hold'em - Tag Team Championship (Event #2)48th World Series of Poker - WSOP 2017, Las Vegas",3rd,"$ 28,500"
22-May-2017,"$ 10,000 + 300 Bellagio Mixed Game High RollerBellagio Mixed Game High Roller 3, Las Vegas",3rd,"$ 77,500"
18-Apr-2017,"$ 25,000 + 400 Bellagio Mixed Game High RollerBellagio Mixed Game High Roller 2, Las Vegas",2nd,"$ 268,780"
12-Jan-2017,"$ 25,000 + 750 No Limit Hold'em - PokerStars Championship High Roller (Event #66)PokerStars Championship Bahamas, Paradise Island",5th,"$ 2,105"
12-Jul-2016,"$ 1,111 No Limit Hold'em Little One for One Drop  (Event #69)47th World Series of Poker - WSOP 2016, Las Vegas",401st,"$ 92,702"
02-Jul-2016,"$ 50,000 Poker Players Championship (6-handed) (Event #55)47th World Series of Poker - WSOP 2016, Las Vegas",12th,"$ 4,901"
22-Jun-2016,"$ 1,500 Pot-Limit Omaha (Event #37)47th World Series of Poker - WSOP 2016, Las Vegas",34th,"$ 19,449"
14-Jun-2016,"$ 3,000 No Limit Hold'em 6-Handed  (Event #21)47th World Series of Poker - WSOP 2016, Las Vegas",19th,"$ 42,030"
09-Jun-2016,"$ 1,500 Seven Card Razz (Event #13)47th World Series of Poker - WSOP 2016, Las Vegas",4th,"$ 640,103"
18-Dec-2015,"$ 100,000 WPT Alpha8 - No Limit Hold'em High Roller (Event #18)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",3rd,"$ 63,647"
29-Jul-2015,"$ 10,000 No Limit Hold'em National Championship World Series of Poker - WSOP National Championship 2015, Cherokee",6th,"$ 113,062"
19-Jun-2015,"$ 10,000 Seven Card Stud Hi-Low Split-8 or Better Championship (Event #41)46th World Series of Poker - WSOP 2015, Las Vegas",3rd,"$ 6,226"
07-Jun-2015,"$ 3,000 Limit Hold'em Six Handed (Event #19)46th World Series of Poker - WSOP 2015, Las Vegas",25th,"$ 30,900"
28-Feb-2015,"$ 10,000 No Limit Hold'em - Championship2015 L.A Poker Classic, Los Angeles",35th,"$ 20,580"
08-Jan-2015,"$ 9,700 + 600 #7 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2015, Paradise Island",94th,"$ 8,288,001"
29-Jun-2014,"$ 1,000,000 No Limit Hold'em - The Big One for One Drop (Event #57)45th World Series of Poker - WSOP 2014, Las Vegas",2nd,"$ 6,573"
23-Jun-2014,"$ 1,500 No Limit Hold'em - Ante-Up (Event #47)45th World Series of Poker - WSOP 2014, Las Vegas",25th,"$ 26,584"
19-Jun-2014,"$ 10,000 No Limit Hold'em - Heads-Up (Event #40)45th World Series of Poker - WSOP 2014, Las Vegas",10th,"$ 18,254"
08-Jun-2014,"$ 10,000 H.O.R.S.E (Event #22)45th World Series of Poker - WSOP 2014, Las Vegas",18th,"$ 156,674"
03-Jun-2014,"$ 10,000 No Limit 2-7 Draw Lowball (Event #13)45th World Series of Poker - WSOP 2014, Las Vegas",2nd,"A$ 550,000"
07-Feb-2014,"A$ 100,000 No Limit Hold'em - $100,000 Challenge2014 Aussie Millions Poker Championship, Melbourne",6th,"$ 492,593"
12-Dec-2013,"No Limit Hold'em - 100K EPT Charity Challenge European Poker Tour - EPT Prague, Prague",4th,"$ 29,398"
18-Oct-2013,"€ 10,000 + 450 No Limit Hold'em - Main Event (Event #6)World Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",25th,"$ 107,055"
03-Jul-2013,"$ 2,500 2-7 Triple Draw Lowball (Event #59)44th World Series of Poker - WSOP 2013, Las Vegas",2nd,"$ 11,495"
18-Jun-2013,"$ 5,000 No Limit Hold'em - 6 Handed (Event #32)44th World Series of Poker - WSOP 2013, Las Vegas",39th,"$ 3,889"
12-Jun-2013,"$ 2,500 Seven Card Stud (Event #23)44th World Series of Poker - WSOP 2013, Las Vegas",26th,"$ 137,085"
18-May-2013,"$ 25,000 + 500 No Limit Hold'em - WPT World ChampionshipWorld Poker Tour - WPT World Championship, Las Vegas",7th,"A$ 1,038,825"
11-Apr-2013,"A$ 10,000 No Limit Hold'em - WSOP APACWorld Series of Poker Asia-Pacific - WSOP APAC 2013, Melbourne",1st,"$ 1,087,160"
17-Mar-2013,"$ 125,000 No Limit Hold'em PartyPoker.com Premier League Poker VI, London",13th,"$ 32,000"
29-Sep-2012,"€ 10,000 + 450 No Limit Hold'em - Main Event (Event #7)World Series Of Poker Europe - WSOPE 2012, Cannes",43rd,"$ 26,289"
25-Sep-2012,"€ 3,000 + 250 No Limit Hold'em - Shootout (Event #4)World Series Of Poker Europe - WSOPE 2012, Cannes",16th,"$ 7,082"
07-Jul-2012,"$ 10,000 World Championship - No Limit Hold'em (Event #61)43rd World Series of Poker - WSOP 2012, Las Vegas",160th,"$ 52,718"
02-Jul-2012,"$ 1,500 No Limit Hold'em (Event #56)43rd World Series of Poker - WSOP 2012, Las Vegas",104th,"$ 4,155"
30-May-2012,"$ 1,500 Pot Limit Hold'em (Event #5)43rd World Series of Poker - WSOP 2012, Las Vegas",5th,"$ 41,683"
23-Apr-2012,"€ 98,500 + 1,500 No Limit Hold'em - Super High Roller 8 MaxEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",6th,"$ 409,279"
06-Mar-2012,"$ 100 No Limit Hold'em - Silicon Valley Poker Challenge World Poker Tour - WPT Bay 101 Shooting Star, San Jose",8th,"$ 250,900"
05-Jan-2012,"$ 100,000 No Limit Hold'em - Super High Roller EventPokerStars Caribbean Adventure - PCA 2012, Paradise Island",5th,"$ 24,942"
23-Jun-2011,"$ 5,000 No Limit Hold'em - Six Handed42nd World Series of Poker - WSOP 2011, Las Vegas",20th,"$ 448,320"
18-May-2011,"$ 100,000 Super High Roller Event - No Limit Hold'emNinth Annual Five Star World Poker Classic, Las Vegas",3rd,"$ 1,000,000"
06-Jan-2011,"$ 100,000 + 500 No Limit Hold'em - Super High Roller EventPokerStars Caribbean Adventure - PCA 2011, Paradise Island",2nd,"$ 244,178"
26-Oct-2010,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Vienna, Vienna",4th,"$ 72,576"
21-Sep-2010,"£ 10,000 + 350 No Limit Hold'em - High Roller Heads-UpWorld Series Of Poker Europe - WSOPE 2010, London",8th,"$ 77,569"
30-Jun-2010,"$ 25,000 No Limit Hold'em - Six Handed41st World Series of Poker - WSOP 2010, Las Vegas",11th,"$ 5,423"
21-Jun-2010,"$ 2,500 Seven Card Razz41st World Series of Poker - WSOP 2010, Las Vegas",29th,"$ 26,004"
09-Jun-2010,"$ 10,000 World Championship No Limit Deuce to Seven Draw41st World Series of Poker - WSOP 2010, Las Vegas",8th,"$ 80,000"
18-Feb-2010,"Final Table Party Poker Premier League IV, Las Vegas",4th,"$ 32,000"
17-Feb-2010,"Heat 6 Party Poker Premier League IV, Las Vegas",1st,"$ 8,000"
14-Feb-2010,"Heat 3 Party Poker Premier League IV, Las Vegas",5th,"$ 817,035"
26-Sep-2009,"£ 10,000 + 350 No Limit Hold'em - WSOPE Main EventWorld Series Of Poker Europe - WSOPE 2009, London",2nd,"$ 2,690"
21-Sep-2009,"$ 20,000 Week 10 - Magnificent Six Poker After Dark (PAD) Season V, Las Vegas",3rd,"$ 6,169"
28-Jun-2009,"$ 1,500 Seven Card Stud Hi/Lo40th World Series of Poker - WSOP 2009, Las Vegas",47th,"$ 138,280"
19-Jun-2009,"$ 2,000 Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",26th,"$ 36,266"
05-Jun-2009,"$ 2,500 Limit Hold'em - Six Handed40th World Series of Poker - WSOP 2009, Las Vegas",2nd,"$ 75,000"
01-Jun-2009,"$ 10,000 World Championship Seven Card Stud40th World Series of Poker - WSOP 2009, Las Vegas",10th,"C$ 371,910"
06-Mar-2009,"$ 20,000 No Limit Hold'em NBC National Heads-Up Championship 2009, Las Vegas",5th,"$ 300,708"
20-Nov-2008,"C$ 2,500 + 200 No Limit Hold'emBritish Columbia Poker Championships, Richmond",1st,"$ 7,105"
20-Oct-2008,"$ 15,000 + 400 WPT Championship6th Annual Festa Al Lago Classic, Las Vegas",50th,"$ 10,003"
22-Sep-2008,"£ 2,500 + 150 Limit H.O.R.S.E.World Series Of Poker Europe - WSOPE 2008, London",14th,"$ 142,080"
25-Jun-2008,"$ 50,000 H.O.R.S.E.39th World Series of Poker - WSOP 2008, Las Vegas",13th,"$ 204,863"
10-Jun-2008,"$ 2,000 Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",1st,"$ 16,496"
03-Jun-2008,"$ 1,000 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",22nd,"$ 96,355"
25-Feb-2008,"$ 20,000 Week 6 - International Poker After Dark (PAD) Season III, Las Vegas",6th,"$ 21,321"
07-Jan-2008,"$ 20,000 Week 2 - 19th Hole Poker After Dark (PAD) Season III, Las Vegas",4th,"$ 502,691"
12-Dec-2007,"$ 15,000 + 400 Doyle Brunson Classic - No Limit Hold'em2007 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",14th,"$ 11,797"
19-Jun-2007,"$ 2,000 Seven Card Stud38th World Series of Poker - WSOP 2007, Las Vegas",5th,"$ 25,757"
Jun-2007,"$ 20,000 Week 6 - Trash Talkers Poker After Dark (PAD) Season II, Las Vegas",5th,"$ 3,878"
Jun-2007,"$ 20,000 Week 2 - International Poker After Dark (PAD) Season II, Las Vegas",5th,"$ 48,776"
21-Jan-2007,"$ 10,000 Main Event - No Limit Hold'em2007 Gold Strike World Poker Open, Tunica",2nd,"$ 10,000"
06-Jan-2007,"$ 7,800 + 200 WPT Championship Event - No Limit Hold'emPokerStars Caribbean Adventure - PCA 2007, Paradise Island",130th,"$ 755,525"
12-Nov-2006,"$ 9,700 + 300 WPT Championship Event - No Limit Hold'em2006 World Poker Finals, Mashantucket",27th,"$ 6,725"
19-Jul-2006,"$ 2,500 Pot Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",38th,"$ 384,322"
03-Jul-2006,"$ 2,000 Limit Omaha Hi/Lo37th World Series of Poker - WSOP 2006, Las Vegas",7th,"$ 1,770,218"
25-Jun-2006,"Round 2 - Group AIntercontinental Poker Championship, Las Vegas",3rd,"$ 310,000"
17-Jun-2006,"Round 1 - Group AIntercontinental Poker Championship, Las Vegas",7th,"$ 5,000"
May-2006,"No Limit Hold'emCalvin Ayre Wild Card Poker Tournament, San Jose",4th,"$ 21,800"
02-Apr-2006,"Heat 4 Poker Superstars Invitational Tournament Season 3, Las Vegas",1st,"$ 4,440"
23-Jan-2006,"$ 10,000 Championship Event - No Limit Hold'emWSOP Circuit - WSOPC Tunica, Robinsonville",1st,"$ 675,178"
03-Jul-2005,"$ 3,000 Limit Hold'em36th World Series of Poker - WSOP 2005, Las Vegas",22nd,"$ 192,270"
25-May-2005,"No Limit Hold'em World Poker Tour Battle of Champions III, Las Vegas",4th,"$ 67,900"
24-Jan-2005,"$ 10,000 + 200 World Poker Open Championship Event - No Limit Hold'emThe Sixth Annual Jack Binion World Poker Open, Tunica",3rd,"$ 10,415"
14-Dec-2004,"$ 15,000 + 300 World Poker Tour Championship - No Limit Hold'emFive-Diamond World Poker Classic, Las Vegas",1st,"$ 210,980"
01-Sep-2004,"No Limit Hold'em - Tournament of Champions World Series of Poker - WSOP Tournament of Champions 2004, Las Vegas",7th,"$ 13,940"
04-Jun-2004,"$ 10,000 No Limit Hold'emChampionship Poker at the Plaza, Las Vegas",1st,"$ 1,285"
